customer_id,plan_type,contract_type,price_per_month,status,churn_date
7293,Standard,Monthly,40,Active,
7294,Standard,Monthly,40,Active,
7295,Basic,Annual,20,Active,
7296,Standard,Annual,40,Active,
7297,Basic,Annual,20,Active,
7298,Premium,Annual,70,Active,
7299,Premium,Annual,70,Active,
7300,Basic,Annual,20,Active,
7301,Standard,Annual,40,Active,
7302,Basic,Monthly,20,Active,
7303,Standard,Annual,40,Active,
7304,Basic,Monthly,20,Active,
7305,Standard,Monthly,40,Active,
7306,Standard,Monthly,40,Active,
7307,Standard,Monthly,40,Active,
7308,Basic,Annual,20,Active,
7309,Premium,Annual,70,Active,
7310,Standard,Annual,40,Active,
7311,Basic,Monthly,20,Active,
7312,Standard,Annual,40,Active,
7313,Premium,Annual,70,Active,
7314,Standard,Monthly,40,Active,
7315,Standard,Annual,40,Active,
7316,Premium,Annual,70,Active,
7317,Basic,Annual,20,Active,
7318,Standard,Monthly,40,Active,
7319,Premium,Annual,70,Active,
7320,Basic,Annual,20,Active,
7321,Standard,Monthly,40,Active,
7322,Premium,Monthly,70,Active,
7323,Premium,Annual,70,Active,
7324,Basic,Monthly,20,Active,
7325,Standard,Monthly,40,Active,
7326,Basic,Annual,20,Active,
7327,Premium,Annual,70,Active,
7328,Basic,Annual,20,Active,
7329,Premium,Annual,70,Active,
7330,Premium,Annual,70,Active,
7331,Basic,Annual,20,Active,
7332,Basic,Annual,20,Active,
7333,Basic,Annual,20,Active,
7334,Premium,Monthly,70,Active,
7335,Standard,Monthly,40,Active,
7336,Basic,Annual,20,Active,
7337,Standard,Monthly,40,Active,
7338,Standard,Monthly,40,Active,
7339,Basic,Annual,20,Active,
7340,Premium,Monthly,70,Active,
7341,Standard,Monthly,40,Active,
7342,Standard,Annual,40,Active,
7343,Premium,Annual,70,Active,
7344,Basic,Monthly,20,Active,
7345,Premium,Annual,70,Active,
7346,Standard,Annual,40,Active,
7347,Premium,Monthly,70,Active,
7348,Premium,Monthly,70,Active,
7349,Standard,Annual,40,Active,
7350,Basic,Annual,20,Active,
7351,Basic,Annual,20,Active,
7352,Basic,Monthly,20,Active,
7353,Standard,Annual,40,Active,
7354,Basic,Monthly,20,Active,
7355,Premium,Annual,70,Active,
7356,Standard,Monthly,40,Active,
7357,Premium,Monthly,70,Active,
7358,Basic,Annual,20,Active,
7359,Standard,Annual,40,Active,
7360,Basic,Annual,20,Active,
7361,Standard,Annual,40,Active,
7362,Standard,Annual,40,Active,
7363,Basic,Annual,20,Active,
7364,Standard,Annual,40,Active,
7365,Basic,Annual,20,Active,
7366,Standard,Annual,40,Active,
7367,Basic,Monthly,20,Active,
7368,Premium,Monthly,70,Active,
7369,Basic,Monthly,20,Active,
7370,Standard,Monthly,40,Active,
7371,Standard,Monthly,40,Active,
7372,Basic,Monthly,20,Active,
7373,Basic,Annual,20,Active,
7374,Basic,Annual,20,Active,
7375,Basic,Annual,20,Active,
7376,Premium,Annual,70,Active,
7377,Premium,Monthly,70,Active,
7378,Basic,Annual,20,Active,
7379,Standard,Annual,40,Active,
7380,Premium,Monthly,70,Active,
7381,Premium,Monthly,70,Active,
7382,Basic,Monthly,20,Active,
7383,Standard,Annual,40,Active,
7384,Standard,Annual,40,Active,
7385,Premium,Annual,70,Active,
7386,Premium,Monthly,70,Active,
7387,Basic,Monthly,20,Active,
7388,Premium,Monthly,70,Active,
7389,Standard,Annual,40,Active,
7390,Basic,Monthly,20,Active,
7391,Premium,Monthly,70,Active,
7392,Standard,Monthly,40,Active,
7393,Premium,Monthly,70,Active,
7394,Premium,Monthly,70,Active,
7395,Basic,Annual,20,Active,
7396,Standard,Monthly,40,Active,
7397,Basic,Annual,20,Active,
7398,Premium,Monthly,70,Active,
7399,Premium,Monthly,70,Active,
7400,Premium,Annual,70,Active,
7401,Premium,Monthly,70,Active,
7402,Standard,Monthly,40,Active,
7403,Basic,Annual,20,Active,
7404,Standard,Annual,40,Active,
7405,Premium,Monthly,70,Active,
7406,Standard,Monthly,40,Active,
7407,Standard,Annual,40,Active,
7408,Standard,Monthly,40,Active,
7409,Standard,Annual,40,Active,
7410,Basic,Annual,20,Active,
7411,Standard,Annual,40,Active,
7412,Premium,Monthly,70,Active,
7413,Standard,Monthly,40,Active,
7414,Basic,Annual,20,Active,
7415,Basic,Annual,20,Active,
7416,Premium,Annual,70,Active,
7417,Basic,Monthly,20,Active,
7418,Basic,Monthly,20,Active,
7419,Basic,Annual,20,Active,
7420,Standard,Annual,40,Active,
7421,Basic,Monthly,20,Active,
7422,Standard,Annual,40,Active,
7423,Basic,Annual,20,Active,
7424,Premium,Annual,70,Active,
7425,Basic,Annual,20,Active,
7426,Basic,Monthly,20,Active,
7427,Premium,Annual,70,Active,
7428,Basic,Monthly,20,Active,
7429,Basic,Monthly,20,Active,
7430,Standard,Annual,40,Active,
7431,Standard,Annual,40,Active,
7432,Premium,Annual,70,Active,
7433,Basic,Monthly,20,Active,
7434,Basic,Monthly,20,Active,
7435,Standard,Annual,40,Active,
7436,Basic,Monthly,20,Active,
7437,Premium,Annual,70,Active,
7438,Premium,Annual,70,Active,
7439,Basic,Annual,20,Active,
7440,Basic,Annual,20,Active,
7441,Standard,Monthly,40,Active,
7442,Standard,Annual,40,Active,
7443,Premium,Monthly,70,Active,
7444,Standard,Annual,40,Active,
7445,Standard,Monthly,40,Active,
7446,Premium,Annual,70,Active,
7447,Premium,Monthly,70,Active,
7448,Basic,Annual,20,Active,
7449,Standard,Monthly,40,Active,
7450,Basic,Annual,20,Active,
7451,Premium,Monthly,70,Active,
7452,Basic,Annual,20,Active,
7453,Standard,Annual,40,Active,
7454,Standard,Monthly,40,Active,
7455,Basic,Monthly,20,Active,
7456,Premium,Monthly,70,Active,
7457,Standard,Monthly,40,Active,
7458,Basic,Annual,20,Active,
7459,Standard,Annual,40,Active,
7460,Standard,Annual,40,Active,
7461,Basic,Monthly,20,Active,
7462,Premium,Annual,70,Active,
7463,Basic,Annual,20,Active,
7464,Standard,Monthly,40,Active,
7465,Standard,Monthly,40,Active,
7466,Premium,Monthly,70,Active,
7467,Premium,Annual,70,Active,
7468,Basic,Annual,20,Active,
7469,Basic,Annual,20,Active,
7470,Standard,Monthly,40,Active,
7471,Basic,Monthly,20,Active,
7472,Standard,Monthly,40,Active,
7473,Premium,Annual,70,Active,
7474,Basic,Annual,20,Active,
7475,Standard,Monthly,40,Active,
7476,Basic,Monthly,20,Active,
7477,Standard,Monthly,40,Active,
7478,Standard,Annual,40,Active,
7479,Basic,Monthly,20,Active,
7480,Standard,Annual,40,Active,
7481,Premium,Annual,70,Active,
7482,Basic,Annual,20,Active,
7483,Basic,Monthly,20,Active,
7484,Premium,Monthly,70,Active,
7485,Premium,Annual,70,Active,
7486,Basic,Monthly,20,Active,
7487,Standard,Monthly,40,Active,
7488,Standard,Monthly,40,Active,
7489,Basic,Monthly,20,Active,
7490,Premium,Monthly,70,Active,
7491,Standard,Annual,40,Active,
7492,Premium,Monthly,70,Active,
7493,Standard,Annual,40,Active,
7494,Basic,Annual,20,Active,
7495,Standard,Monthly,40,Active,
7496,Basic,Monthly,20,Active,
7497,Standard,Annual,40,Active,
7498,Premium,Monthly,70,Active,
7499,Standard,Annual,40,Active,
7500,Standard,Monthly,40,Active,
7501,Premium,Annual,70,Active,
7502,Premium,Monthly,70,Active,
7503,Basic,Monthly,20,Active,
7504,Premium,Annual,70,Active,
7505,Basic,Monthly,20,Active,
7506,Premium,Monthly,70,Active,
7507,Standard,Monthly,40,Active,
7508,Standard,Annual,40,Active,
7509,Basic,Annual,20,Active,
7510,Basic,Annual,20,Active,
7511,Basic,Monthly,20,Active,
7512,Standard,Monthly,40,Active,
7513,Basic,Annual,20,Active,
7514,Basic,Annual,20,Active,
7515,Premium,Monthly,70,Active,
7516,Basic,Annual,20,Active,
7517,Premium,Monthly,70,Active,
7518,Premium,Monthly,70,Active,
7519,Standard,Annual,40,Active,
7520,Premium,Annual,70,Active,
7521,Basic,Annual,20,Active,
7522,Standard,Monthly,40,Active,
7523,Standard,Annual,40,Active,
7524,Premium,Monthly,70,Active,
7525,Basic,Annual,20,Active,
7526,Premium,Annual,70,Active,
7527,Premium,Annual,70,Active,
7528,Standard,Annual,40,Active,
7529,Premium,Monthly,70,Active,
7530,Standard,Monthly,40,Active,
7531,Premium,Annual,70,Active,
7532,Basic,Annual,20,Active,
7533,Standard,Monthly,40,Active,
7534,Premium,Monthly,70,Active,
7535,Premium,Annual,70,Active,
7536,Premium,Annual,70,Active,
7537,Standard,Monthly,40,Active,
7538,Basic,Monthly,20,Active,
7539,Basic,Monthly,20,Active,
7540,Basic,Annual,20,Active,
7541,Basic,Monthly,20,Active,
7542,Basic,Monthly,20,Active,
7543,Premium,Monthly,70,Active,
7544,Basic,Annual,20,Active,
7545,Basic,Monthly,20,Active,
7546,Standard,Monthly,40,Active,
7547,Premium,Monthly,70,Active,
7548,Standard,Monthly,40,Active,
7549,Standard,Monthly,40,Active,
7550,Basic,Annual,20,Active,
7551,Basic,Annual,20,Active,
7552,Standard,Annual,40,Active,
7553,Premium,Annual,70,Active,
7554,Standard,Monthly,40,Active,
7555,Standard,Monthly,40,Active,
7556,Standard,Monthly,40,Active,
7557,Premium,Monthly,70,Active,
7558,Standard,Annual,40,Active,
7559,Standard,Annual,40,Active,
7560,Standard,Monthly,40,Active,
7561,Standard,Monthly,40,Active,
7562,Standard,Monthly,40,Active,
7563,Standard,Monthly,40,Active,
7564,Premium,Monthly,70,Active,
7565,Premium,Monthly,70,Active,
7566,Basic,Monthly,20,Active,
7567,Basic,Annual,20,Active,
7568,Basic,Monthly,20,Active,
7569,Premium,Monthly,70,Active,
7570,Standard,Annual,40,Active,
7571,Standard,Monthly,40,Active,
7572,Premium,Annual,70,Active,
7573,Standard,Monthly,40,Active,
7574,Premium,Annual,70,Active,
7575,Basic,Monthly,20,Active,
7576,Basic,Annual,20,Active,
7577,Basic,Annual,20,Active,
7578,Standard,Monthly,40,Active,
7579,Premium,Monthly,70,Active,
7580,Standard,Annual,40,Active,
7581,Basic,Monthly,20,Active,
7582,Standard,Annual,40,Active,
7583,Premium,Monthly,70,Active,
7584,Basic,Annual,20,Active,
7585,Premium,Monthly,70,Active,
7586,Standard,Monthly,40,Active,
7587,Standard,Monthly,40,Active,
7588,Premium,Annual,70,Active,
7589,Standard,Annual,40,Active,
7590,Premium,Monthly,70,Active,
7591,Standard,Monthly,40,Active,
7592,Premium,Annual,70,Active,
7593,Premium,Monthly,70,Active,
7594,Basic,Annual,20,Active,
7595,Basic,Annual,20,Active,
7596,Premium,Annual,70,Active,
7597,Basic,Monthly,20,Active,
7598,Basic,Monthly,20,Active,
7599,Premium,Monthly,70,Active,
7600,Premium,Monthly,70,Active,
7601,Standard,Monthly,40,Active,
7602,Premium,Annual,70,Active,
7603,Premium,Annual,70,Active,
7604,Standard,Annual,40,Active,
7605,Premium,Monthly,70,Active,
7606,Standard,Monthly,40,Active,
7607,Basic,Annual,20,Active,
7608,Standard,Annual,40,Active,
7609,Premium,Annual,70,Active,
7610,Premium,Annual,70,Active,
7611,Premium,Monthly,70,Active,
7612,Standard,Monthly,40,Active,
7613,Basic,Monthly,20,Active,
7614,Basic,Monthly,20,Active,
7615,Premium,Monthly,70,Active,
7616,Standard,Annual,40,Active,
7617,Premium,Annual,70,Active,
7618,Standard,Monthly,40,Active,
7619,Standard,Annual,40,Active,
7620,Premium,Annual,70,Active,
7621,Basic,Monthly,20,Active,
7622,Premium,Annual,70,Active,
7623,Premium,Monthly,70,Active,
7624,Premium,Monthly,70,Active,
7625,Standard,Monthly,40,Active,
7626,Premium,Annual,70,Active,
7627,Premium,Monthly,70,Active,
7628,Standard,Monthly,40,Active,
7629,Basic,Annual,20,Active,
7630,Premium,Annual,70,Active,
7631,Basic,Annual,20,Active,
7632,Basic,Annual,20,Active,
7633,Standard,Annual,40,Active,
7634,Premium,Monthly,70,Active,
7635,Basic,Annual,20,Active,
7636,Basic,Monthly,20,Active,
7637,Standard,Monthly,40,Active,
7638,Basic,Annual,20,Active,
7639,Premium,Annual,70,Active,
7640,Standard,Monthly,40,Active,
7641,Standard,Annual,40,Active,
7642,Premium,Annual,70,Active,
7643,Premium,Annual,70,Active,
7644,Basic,Monthly,20,Active,
7645,Basic,Annual,20,Active,
7646,Premium,Monthly,70,Active,
7647,Standard,Monthly,40,Active,
7648,Premium,Monthly,70,Active,
7649,Standard,Annual,40,Active,
7650,Standard,Annual,40,Active,
7651,Basic,Monthly,20,Active,
7652,Premium,Annual,70,Active,
7653,Basic,Annual,20,Active,
7654,Premium,Annual,70,Active,
7655,Premium,Annual,70,Active,
7656,Standard,Monthly,40,Active,
7657,Basic,Annual,20,Active,
7658,Standard,Annual,40,Active,
7659,Standard,Annual,40,Active,
7660,Standard,Monthly,40,Active,
7661,Basic,Annual,20,Active,
7662,Premium,Annual,70,Active,
7663,Standard,Annual,40,Active,
7664,Premium,Monthly,70,Active,
7665,Standard,Annual,40,Active,
7666,Premium,Annual,70,Active,
7667,Basic,Annual,20,Active,
7668,Standard,Annual,40,Active,
7669,Standard,Annual,40,Active,
7670,Basic,Monthly,20,Active,
7671,Premium,Monthly,70,Active,
7672,Standard,Monthly,40,Active,
7673,Basic,Annual,20,Active,
7674,Standard,Annual,40,Active,
7675,Basic,Annual,20,Active,
7676,Premium,Monthly,70,Active,
7677,Basic,Annual,20,Active,
7678,Standard,Monthly,40,Active,
7679,Basic,Monthly,20,Active,
7680,Standard,Monthly,40,Active,
7681,Premium,Annual,70,Active,
7682,Premium,Monthly,70,Active,
7683,Basic,Monthly,20,Active,
7684,Basic,Annual,20,Active,
7685,Basic,Monthly,20,Active,
7686,Standard,Annual,40,Active,
7687,Standard,Annual,40,Active,
7688,Basic,Annual,20,Active,
7689,Standard,Monthly,40,Active,
7690,Basic,Monthly,20,Active,
7691,Standard,Annual,40,Active,
7692,Standard,Annual,40,Active,
7693,Standard,Monthly,40,Active,
7694,Premium,Annual,70,Active,
7695,Basic,Annual,20,Active,
7696,Premium,Monthly,70,Active,
7697,Premium,Annual,70,Active,
7698,Premium,Monthly,70,Active,
7699,Standard,Monthly,40,Active,
7700,Standard,Monthly,40,Active,
7701,Premium,Annual,70,Active,
7702,Basic,Annual,20,Active,
7703,Basic,Monthly,20,Active,
7704,Premium,Monthly,70,Active,
7705,Basic,Annual,20,Active,
7706,Standard,Annual,40,Active,
7707,Standard,Monthly,40,Active,
7708,Premium,Annual,70,Active,
7709,Basic,Annual,20,Active,
7710,Premium,Monthly,70,Active,
7711,Premium,Monthly,70,Active,
7712,Basic,Monthly,20,Active,
7713,Premium,Monthly,70,Active,
7714,Standard,Annual,40,Active,
7715,Standard,Annual,40,Active,
7716,Standard,Annual,40,Active,
7717,Standard,Monthly,40,Active,
7718,Basic,Monthly,20,Active,
7719,Basic,Annual,20,Active,
7720,Premium,Annual,70,Active,
7721,Standard,Monthly,40,Active,
7722,Premium,Annual,70,Active,
7723,Premium,Annual,70,Active,
7724,Premium,Monthly,70,Active,
7725,Basic,Annual,20,Active,
7726,Basic,Monthly,20,Active,
7727,Standard,Annual,40,Active,
7728,Premium,Monthly,70,Active,
7729,Basic,Annual,20,Active,
7730,Basic,Monthly,20,Active,
7731,Basic,Annual,20,Active,
7732,Standard,Annual,40,Active,
7733,Standard,Monthly,40,Active,
7734,Basic,Annual,20,Active,
7735,Basic,Annual,20,Active,
7736,Basic,Monthly,20,Active,
7737,Standard,Monthly,40,Active,
7738,Basic,Annual,20,Active,
7739,Basic,Monthly,20,Active,
7740,Standard,Monthly,40,Active,
7741,Basic,Annual,20,Active,
7742,Standard,Monthly,40,Active,
7743,Basic,Annual,20,Active,
7744,Standard,Annual,40,Active,
7745,Basic,Annual,20,Active,
7746,Premium,Annual,70,Active,
7747,Premium,Annual,70,Active,
7748,Standard,Monthly,40,Active,
7749,Standard,Annual,40,Active,
7750,Basic,Annual,20,Active,
7751,Basic,Annual,20,Active,
7752,Standard,Annual,40,Active,
7753,Premium,Annual,70,Active,
7754,Basic,Monthly,20,Active,
7755,Standard,Monthly,40,Active,
7756,Basic,Annual,20,Active,
7757,Premium,Annual,70,Active,
7758,Basic,Annual,20,Active,
7759,Standard,Annual,40,Active,
7760,Premium,Annual,70,Active,
7761,Standard,Monthly,40,Active,
7762,Basic,Annual,20,Active,
7763,Premium,Monthly,70,Active,
7764,Premium,Annual,70,Active,
7765,Standard,Monthly,40,Active,
7766,Premium,Monthly,70,Active,
7767,Basic,Monthly,20,Active,
7768,Basic,Annual,20,Active,
7769,Standard,Monthly,40,Active,
7770,Basic,Monthly,20,Active,
7771,Premium,Monthly,70,Active,
7772,Premium,Annual,70,Active,
7773,Standard,Annual,40,Active,
7774,Standard,Annual,40,Active,
7775,Basic,Monthly,20,Active,
7776,Premium,Monthly,70,Active,
7777,Premium,Annual,70,Active,
7778,Standard,Annual,40,Active,
7779,Premium,Annual,70,Active,
7780,Standard,Annual,40,Active,
7781,Premium,Monthly,70,Active,
7782,Standard,Annual,40,Active,
7783,Standard,Monthly,40,Active,
7784,Standard,Annual,40,Active,
7785,Premium,Annual,70,Active,
7786,Premium,Annual,70,Active,
7787,Basic,Monthly,20,Active,
7788,Premium,Annual,70,Active,
7789,Basic,Monthly,20,Active,
7790,Standard,Annual,40,Active,
7791,Premium,Monthly,70,Active,
7792,Basic,Monthly,20,Active,
7793,Premium,Annual,70,Active,
7794,Premium,Annual,70,Active,
7795,Standard,Monthly,40,Active,
7796,Premium,Monthly,70,Active,
7797,Premium,Monthly,70,Active,
7798,Basic,Annual,20,Active,
7799,Premium,Annual,70,Active,
7800,Basic,Monthly,20,Active,
7801,Basic,Monthly,20,Active,
7802,Standard,Annual,40,Active,
7803,Premium,Annual,70,Active,
7804,Premium,Annual,70,Active,
7805,Basic,Monthly,20,Active,
7806,Standard,Monthly,40,Active,
7807,Basic,Annual,20,Active,
7808,Premium,Annual,70,Active,
7809,Standard,Monthly,40,Active,
7810,Standard,Annual,40,Active,
7811,Basic,Annual,20,Active,
7812,Premium,Annual,70,Active,
7813,Standard,Annual,40,Active,
7814,Basic,Monthly,20,Active,
7815,Basic,Annual,20,Active,
7816,Basic,Annual,20,Active,
7817,Standard,Monthly,40,Active,
7818,Premium,Annual,70,Active,
7819,Premium,Monthly,70,Active,
7820,Premium,Monthly,70,Active,
7821,Standard,Monthly,40,Active,
7822,Basic,Monthly,20,Active,
7823,Premium,Annual,70,Active,
7824,Premium,Annual,70,Active,
7825,Basic,Annual,20,Active,
7826,Standard,Annual,40,Active,
7827,Standard,Monthly,40,Active,
7828,Premium,Annual,70,Active,
7829,Basic,Monthly,20,Active,
7830,Basic,Monthly,20,Active,
7831,Basic,Monthly,20,Active,
7832,Basic,Monthly,20,Active,
7833,Standard,Annual,40,Active,
7834,Premium,Monthly,70,Active,
7835,Basic,Monthly,20,Active,
7836,Standard,Annual,40,Active,
7837,Standard,Annual,40,Active,
7838,Premium,Monthly,70,Active,
7839,Standard,Annual,40,Active,
7840,Basic,Annual,20,Active,
7841,Basic,Annual,20,Active,
7842,Basic,Annual,20,Active,
7843,Basic,Annual,20,Active,
7844,Premium,Monthly,70,Active,
7845,Premium,Annual,70,Active,
7846,Basic,Annual,20,Active,
7847,Premium,Monthly,70,Active,
7848,Basic,Annual,20,Active,
7849,Standard,Monthly,40,Active,
7850,Standard,Monthly,40,Active,
7851,Basic,Annual,20,Active,
7852,Standard,Annual,40,Active,
7853,Basic,Monthly,20,Active,
7854,Standard,Monthly,40,Active,
7855,Standard,Annual,40,Active,
7856,Basic,Annual,20,Active,
7857,Premium,Monthly,70,Active,
7858,Standard,Annual,40,Active,
7859,Standard,Annual,40,Active,
7860,Basic,Monthly,20,Active,
7861,Premium,Annual,70,Active,
7862,Basic,Annual,20,Active,
7863,Premium,Monthly,70,Active,
7864,Premium,Annual,70,Active,
7865,Standard,Annual,40,Active,
7866,Standard,Monthly,40,Active,
7867,Premium,Monthly,70,Active,
7868,Premium,Annual,70,Active,
7869,Standard,Monthly,40,Active,
7870,Premium,Monthly,70,Active,
7871,Standard,Monthly,40,Active,
7872,Premium,Monthly,70,Active,
7873,Basic,Annual,20,Active,
7874,Standard,Monthly,40,Active,
7875,Standard,Annual,40,Active,
7876,Basic,Annual,20,Active,
7877,Standard,Annual,40,Active,
7878,Premium,Annual,70,Active,
7879,Basic,Annual,20,Active,
7880,Premium,Annual,70,Active,
7881,Premium,Monthly,70,Active,
7882,Basic,Monthly,20,Active,
7883,Basic,Annual,20,Active,
7884,Premium,Monthly,70,Active,
7885,Basic,Monthly,20,Active,
7886,Premium,Annual,70,Active,
7887,Standard,Annual,40,Active,
7888,Standard,Monthly,40,Active,
7889,Premium,Annual,70,Active,
7890,Premium,Monthly,70,Active,
7891,Standard,Annual,40,Active,
7892,Standard,Monthly,40,Active,
7893,Basic,Monthly,20,Active,
7894,Basic,Monthly,20,Active,
7895,Basic,Monthly,20,Active,
7896,Standard,Annual,40,Active,
7897,Standard,Annual,40,Active,
7898,Premium,Annual,70,Active,
7899,Basic,Monthly,20,Active,
7900,Standard,Monthly,40,Active,
7901,Premium,Monthly,70,Active,
7902,Standard,Monthly,40,Active,
7903,Premium,Monthly,70,Active,
7904,Premium,Annual,70,Active,
7905,Basic,Monthly,20,Active,
7906,Premium,Monthly,70,Active,
7907,Standard,Monthly,40,Active,
7908,Standard,Annual,40,Active,
7909,Premium,Monthly,70,Active,
7910,Basic,Annual,20,Active,
7911,Premium,Monthly,70,Active,
7912,Premium,Annual,70,Active,
7913,Standard,Annual,40,Active,
7914,Basic,Monthly,20,Active,
7915,Standard,Annual,40,Active,
7916,Standard,Monthly,40,Active,
7917,Basic,Monthly,20,Active,
7918,Premium,Annual,70,Active,
7919,Basic,Annual,20,Active,
7920,Basic,Annual,20,Active,
7921,Basic,Monthly,20,Active,
7922,Standard,Annual,40,Active,
7923,Standard,Monthly,40,Active,
7924,Premium,Monthly,70,Active,
7925,Standard,Annual,40,Active,
7926,Standard,Annual,40,Active,
7927,Basic,Annual,20,Active,
7928,Premium,Annual,70,Active,
7929,Standard,Annual,40,Active,
7930,Basic,Annual,20,Active,
7931,Premium,Monthly,70,Active,
7932,Premium,Annual,70,Active,
7933,Basic,Monthly,20,Active,
7934,Standard,Annual,40,Active,
7935,Premium,Monthly,70,Active,
7936,Standard,Annual,40,Active,
7937,Basic,Annual,20,Active,
7938,Premium,Annual,70,Active,
7939,Basic,Annual,20,Active,
7940,Basic,Annual,20,Active,
7941,Premium,Monthly,70,Active,
7942,Premium,Monthly,70,Active,
7943,Standard,Monthly,40,Active,
7944,Premium,Monthly,70,Active,
7945,Basic,Monthly,20,Active,
7946,Basic,Annual,20,Active,
7947,Standard,Monthly,40,Active,
7948,Basic,Annual,20,Active,
7949,Standard,Monthly,40,Active,
7950,Standard,Annual,40,Active,
7951,Premium,Annual,70,Active,
7952,Standard,Annual,40,Active,
7953,Basic,Annual,20,Active,
7954,Standard,Annual,40,Active,
7955,Premium,Annual,70,Active,
7956,Basic,Monthly,20,Active,
7957,Premium,Annual,70,Active,
7958,Basic,Annual,20,Active,
7959,Basic,Annual,20,Active,
7960,Basic,Monthly,20,Active,
7961,Basic,Monthly,20,Active,
7962,Standard,Annual,40,Active,
7963,Standard,Annual,40,Active,
7964,Standard,Annual,40,Active,
7965,Standard,Annual,40,Active,
7966,Standard,Annual,40,Active,
7967,Standard,Annual,40,Active,
7968,Basic,Monthly,20,Active,
7969,Premium,Annual,70,Active,
7970,Standard,Annual,40,Active,
7971,Basic,Monthly,20,Active,
7972,Standard,Monthly,40,Active,
7973,Standard,Annual,40,Active,
7974,Premium,Monthly,70,Active,
7975,Premium,Monthly,70,Active,
7976,Basic,Monthly,20,Active,
7977,Basic,Annual,20,Active,
7978,Standard,Monthly,40,Active,
7979,Basic,Annual,20,Active,
7980,Premium,Annual,70,Active,
7981,Premium,Monthly,70,Active,
7982,Standard,Monthly,40,Active,
7983,Standard,Annual,40,Active,
7984,Basic,Annual,20,Active,
7985,Basic,Monthly,20,Active,
7986,Standard,Monthly,40,Active,
7987,Standard,Monthly,40,Active,
7988,Premium,Monthly,70,Active,
7989,Standard,Monthly,40,Active,
7990,Premium,Annual,70,Active,
7991,Basic,Monthly,20,Active,
7992,Basic,Annual,20,Active,
7993,Basic,Annual,20,Active,
7994,Basic,Annual,20,Active,
7995,Basic,Monthly,20,Active,
7996,Standard,Annual,40,Active,
7997,Basic,Annual,20,Active,
7998,Premium,Monthly,70,Active,
7999,Basic,Annual,20,Active,
8000,Standard,Monthly,40,Active,
8001,Standard,Monthly,40,Active,
8002,Standard,Monthly,40,Active,
8003,Basic,Annual,20,Active,
8004,Premium,Annual,70,Active,
8005,Standard,Annual,40,Active,
8006,Premium,Monthly,70,Active,
8007,Basic,Annual,20,Active,
8008,Standard,Annual,40,Active,
8009,Basic,Annual,20,Active,
8010,Premium,Monthly,70,Active,
8011,Premium,Annual,70,Active,
8012,Standard,Annual,40,Active,
8013,Basic,Monthly,20,Active,
8014,Basic,Monthly,20,Active,
8015,Basic,Annual,20,Active,
8016,Premium,Annual,70,Active,
8017,Premium,Annual,70,Active,
8018,Standard,Monthly,40,Active,
8019,Standard,Monthly,40,Active,
8020,Standard,Annual,40,Active,
8021,Premium,Annual,70,Active,
8022,Premium,Annual,70,Active,
8023,Premium,Annual,70,Active,
8024,Basic,Annual,20,Active,
8025,Standard,Monthly,40,Active,
8026,Premium,Monthly,70,Active,
8027,Basic,Monthly,20,Active,
8028,Premium,Annual,70,Active,
8029,Basic,Annual,20,Active,
8030,Standard,Annual,40,Active,
8031,Standard,Annual,40,Active,
8032,Basic,Monthly,20,Active,
8033,Basic,Monthly,20,Active,
8034,Standard,Annual,40,Active,
8035,Basic,Monthly,20,Active,
8036,Basic,Annual,20,Active,
8037,Standard,Annual,40,Active,
8038,Premium,Monthly,70,Active,
8039,Standard,Monthly,40,Active,
8040,Premium,Monthly,70,Active,
8041,Premium,Monthly,70,Active,
8042,Standard,Annual,40,Active,
8043,Standard,Monthly,40,Active,
8044,Premium,Monthly,70,Active,
8045,Standard,Monthly,40,Active,
8046,Standard,Annual,40,Active,
8047,Basic,Annual,20,Active,
8048,Premium,Monthly,70,Active,
8049,Premium,Monthly,70,Active,
8050,Premium,Monthly,70,Active,
8051,Standard,Annual,40,Active,
8052,Premium,Monthly,70,Active,
8053,Standard,Monthly,40,Active,
8054,Basic,Monthly,20,Active,
8055,Premium,Monthly,70,Active,
8056,Standard,Monthly,40,Active,
8057,Premium,Monthly,70,Active,
8058,Premium,Monthly,70,Active,
8059,Standard,Monthly,40,Active,
8060,Basic,Annual,20,Active,
8061,Standard,Monthly,40,Active,
8062,Standard,Annual,40,Active,
8063,Premium,Annual,70,Active,
8064,Standard,Annual,40,Active,
8065,Basic,Annual,20,Active,
8066,Premium,Monthly,70,Active,
8067,Standard,Monthly,40,Active,
8068,Premium,Monthly,70,Active,
8069,Premium,Annual,70,Active,
8070,Basic,Annual,20,Active,
8071,Premium,Monthly,70,Active,
8072,Premium,Monthly,70,Active,
8073,Premium,Monthly,70,Active,
8074,Standard,Monthly,40,Active,
8075,Basic,Annual,20,Active,
8076,Premium,Monthly,70,Active,
8077,Premium,Annual,70,Active,
8078,Premium,Monthly,70,Active,
8079,Standard,Annual,40,Active,
8080,Basic,Annual,20,Active,
8081,Premium,Annual,70,Active,
8082,Premium,Annual,70,Active,
8083,Basic,Monthly,20,Active,
8084,Standard,Annual,40,Active,
8085,Premium,Monthly,70,Active,
8086,Premium,Annual,70,Active,
8087,Basic,Monthly,20,Active,
8088,Standard,Annual,40,Active,
8089,Basic,Monthly,20,Active,
8090,Standard,Annual,40,Active,
8091,Premium,Monthly,70,Active,
