customer_id,signup_date,age,province,segment,acquisition_channel,plan_type,contract_type,price_per_month,status,churn_date,login_count_mean,login_count_std,login_count_last,active_days_mean,active_days_std,total_usage_hours_mean,total_usage_hours_std,total_usage_hours_last,num_features_used_mean,heavy_feature_usage_mean,num_sessions_mobile_mean,num_sessions_web_mean,days_late_mean,days_late_max,failed_payment_sum,amount_paid_mean,ticket_count,avg_satisfaction_score,avg_resolution_time_hours,cancelled,no_usage_2mo,failed_payments_3mo,churn
8406,2021-11-23,33,QC,Enterprise,Paid Ads,Basic,Annual,20,Active,,27.791666666666668,13.171045868698595,16,9.041666666666666,4.037639933412099,18.549725670191823,7.571127246898291,21.114969252149333,3.8333333333333335,0.3492922281507183,8.291666666666666,15.541666666666666,1.875,7,0,20.0,1.0,4.0,2.692099929234666,0,0,0,0
8407,2021-07-09,51,SK,Small Business,Paid Ads,Standard,Annual,40,Active,,32.25,10.722791654674879,29,9.166666666666666,4.00723982492847,19.44450265967423,6.981264425378238,25.809820304203548,3.6666666666666665,0.2709061295299991,8.125,16.083333333333332,2.625,10,3,35.0,,,,0,0,0,0
8408,2020-05-23,40,SK,Individual,Referral,Premium,Annual,70,Active,,26.083333333333332,11.691381688966512,49,9.833333333333334,4.459154400894243,17.697212869937484,7.728624396481571,21.26630545474565,3.5833333333333335,0.3344117666668948,6.208333333333333,14.25,2.875,7,3,61.25,3.0,4.0,22.950341886184674,0,0,0,0
8409,2021-05-21,67,MB,Individual,Sales Team,Basic,Monthly,20,Active,,28.25,10.555237727226274,30,9.5,2.1869176243407464,20.334579098172608,8.723250592707219,32.46261806161282,3.4166666666666665,0.3257220322888938,7.25,13.25,1.9583333333333333,6,3,17.5,1.0,5.0,14.235589360388872,0,0,0,0
8410,2020-03-26,59,MB,Small Business,Sales Team,Basic,Monthly,20,Active,,29.166666666666668,10.833389074550018,38,9.583333333333334,3.335144435522561,18.581479403740428,8.246827747617713,17.516818422271726,3.5,0.21851206786754598,8.041666666666666,15.625,1.9583333333333333,5,1,19.166666666666668,2.0,4.0,27.016084036193252,0,0,0,0
8411,2022-08-02,41,NS,Individual,Referral,Standard,Annual,40,Active,,29.166666666666668,10.736636452764923,9,10.166666666666666,4.320493798938573,19.144336877783356,7.781243771849189,17.90087202529272,3.625,0.26854150868003435,8.833333333333334,13.208333333333334,2.9166666666666665,9,0,40.0,1.0,5.0,13.114225548506056,0,0,0,0
8412,2022-09-23,73,MB,Enterprise,Sales Team,Basic,Monthly,20,Active,,29.708333333333332,8.083688173893995,34,9.041666666666666,4.777475835869695,18.72298844527728,7.502312373781497,6.545111944134087,3.7083333333333335,0.2569234468640066,6.25,13.125,1.7916666666666667,7,1,19.166666666666668,1.0,4.0,19.80617826888991,0,0,0,0
8413,2020-10-30,66,NS,Individual,Paid Ads,Basic,Annual,20,Active,,27.791666666666668,10.064916106549724,32,11.041666666666666,4.005204946899305,19.886955163499515,5.79047812971307,17.881170660149976,4.0,0.30606237699430117,7.583333333333333,13.166666666666666,1.4583333333333333,6,2,18.333333333333332,2.0,4.5,8.018509375312687,0,0,0,0
8414,2022-06-25,30,AB,Enterprise,Organic,Premium,Annual,70,Active,,28.625,11.690994304424537,45,9.625,4.431237926947435,19.99539728000529,7.217836285034148,25.70888389195618,3.6666666666666665,0.2608584356565277,7.916666666666667,16.416666666666668,2.2916666666666665,8,1,67.08333333333333,,,,0,0,0,0
8415,2022-03-28,73,SK,Individual,Sales Team,Basic,Annual,20,Active,,30.791666666666668,13.641302904324654,41,10.625,4.041227751455049,17.071546453265046,7.572791887806821,14.567123463566656,4.166666666666667,0.25524114538537346,7.458333333333333,14.25,1.8333333333333333,7,1,19.166666666666668,,,,0,0,0,0
8416,2020-12-11,35,NB,Enterprise,Sales Team,Standard,Annual,40,Active,,26.583333333333332,13.717385562368165,1,8.875,3.8143037429494604,19.80420563413809,7.649864693302104,6.419993744035271,3.875,0.279914138516532,7.333333333333333,14.125,2.0416666666666665,8,0,40.0,1.0,2.0,0.1214336237463736,0,0,0,0
8417,2021-03-07,71,QC,Small Business,Paid Ads,Standard,Monthly,40,Active,,32.083333333333336,9.011667155833944,26,8.791666666666666,4.096437122848253,20.941611106351324,9.755357504028927,21.82993242162887,3.6666666666666665,0.3099106752203376,7.375,15.958333333333334,1.9166666666666667,7,1,38.333333333333336,1.0,3.0,2.595668491444201,0,0,0,0
8418,2020-10-31,30,AB,Enterprise,Sales Team,Standard,Annual,40,Active,,30.625,10.328569495631376,24,10.125,3.686786039946965,20.851231028359155,9.266804366233508,23.641065843015625,3.8333333333333335,0.3179701973731524,8.25,14.333333333333334,1.8333333333333333,6,1,38.333333333333336,,,,0,0,0,0
8419,2020-02-05,66,QC,Small Business,Sales Team,Basic,Annual,20,Active,,28.708333333333332,10.178746684045688,55,11.041666666666666,3.617339481930917,18.99370568273345,7.172185557932901,5.969836077015962,3.1666666666666665,0.3074293598545973,7.291666666666667,13.166666666666666,2.0416666666666665,9,0,20.0,1.0,4.0,24.027828287141205,0,0,0,0
8420,2020-05-09,54,BC,Small Business,Referral,Basic,Annual,20,Active,,30.708333333333332,8.400202723571704,30,9.416666666666666,5.132307445013882,17.304634965355497,8.69157098781569,15.12108513872177,3.9583333333333335,0.2535869994120614,7.166666666666667,14.125,1.7916666666666667,7,0,20.0,2.0,3.0,13.413804772068962,0,0,0,0
8421,2022-04-16,60,NS,Small Business,Paid Ads,Standard,Annual,40,Active,,32.666666666666664,10.585743762933843,21,9.958333333333334,4.237299864881825,20.82734484015874,9.711292411936247,19.96727738874616,3.5833333333333335,0.28623481184728744,7.25,14.25,1.4583333333333333,7,2,36.666666666666664,2.0,2.0,18.423533010101195,0,0,0,0
8422,2021-11-22,56,SK,Enterprise,Organic,Basic,Monthly,20,Active,,28.541666666666668,7.779455478131609,32,9.75,3.492227394359228,20.680685168899572,6.405918862607134,17.84835975768931,3.3333333333333335,0.31127705942352446,8.041666666666666,14.916666666666666,2.2916666666666665,8,1,19.166666666666668,1.0,4.0,4.107278481862293,0,0,0,0
8423,2022-11-17,59,MB,Small Business,Sales Team,Standard,Annual,40,Active,,27.541666666666668,8.60221996962395,26,9.375,3.548575954428456,22.674542979407246,8.529795688184226,34.0553447212913,4.0,0.2529380184254187,7.458333333333333,15.958333333333334,1.25,5,1,38.333333333333336,1.0,5.0,6.881039657172423,0,0,0,0
8424,2022-11-09,34,AB,Small Business,Referral,Premium,Annual,70,Active,,29.75,11.851435429479857,39,7.708333333333333,4.048393848629749,18.674033109663945,9.430723981490164,27.732782959622536,3.7916666666666665,0.25180265831462567,6.5,14.041666666666666,1.5833333333333333,8,2,64.16666666666667,2.0,2.0,54.37025410326474,0,0,0,0
8425,2020-05-15,32,ON,Enterprise,Sales Team,Standard,Monthly,40,Active,,29.375,10.997282272966551,26,10.25,3.429412422736202,16.152895175116093,8.584928715523867,13.770059854487316,4.125,0.3335870628455591,7.583333333333333,15.541666666666666,1.9583333333333333,8,0,40.0,1.0,1.0,9.025341380616975,0,0,0,0
8426,2022-03-06,35,NS,Small Business,Organic,Premium,Monthly,70,Active,,29.458333333333332,10.400581784173198,16,9.375,4.332009273746547,22.106584858414255,9.407774066434055,28.04527923139647,3.9583333333333335,0.32272721493351425,7.125,15.416666666666666,2.25,9,1,67.08333333333333,,,,0,0,0,0
8427,2021-09-04,40,MB,Small Business,Paid Ads,Basic,Monthly,20,Active,,28.458333333333332,9.500476723355229,17,10.958333333333334,4.591856370525567,23.805607410281812,6.488116349042612,30.44941448776085,3.8333333333333335,0.2994368344033758,7.333333333333333,14.958333333333334,2.7083333333333335,7,2,18.333333333333332,1.0,1.0,17.130528422621524,0,0,0,0
8428,2020-10-29,71,QC,Individual,Sales Team,Premium,Monthly,70,Active,,34.791666666666664,9.329612353504654,20,9.041666666666666,3.735600372755032,22.282976398547532,8.109032822932658,11.53429304931231,3.75,0.23668307614542106,7.0,13.875,2.4583333333333335,7,2,64.16666666666667,1.0,2.0,6.420777919070328,0,0,0,0
8429,2022-01-31,68,SK,Individual,Paid Ads,Standard,Annual,40,Active,,28.833333333333332,8.079316946304347,25,9.0,3.8221323436236365,19.407247813890933,9.981820781475246,33.59787723640545,4.416666666666667,0.29213080294348587,7.416666666666667,16.791666666666668,2.1666666666666665,9,0,40.0,1.0,3.0,64.15267212736782,0,0,0,0
8430,2021-05-08,47,NB,Small Business,Sales Team,Standard,Annual,40,Active,,32.208333333333336,7.389647086158515,37,9.083333333333334,2.991533948047196,17.866761832453438,8.388525807029303,38.05414217355455,2.8333333333333335,0.25710155157813086,7.875,14.25,2.5416666666666665,7,1,38.333333333333336,1.0,1.0,0.7516941014543592,0,0,0,0
8431,2022-07-25,51,NS,Enterprise,Paid Ads,Basic,Annual,20,Active,,28.166666666666668,10.115277582929208,26,8.333333333333334,3.985480895828569,21.500195230048394,7.144943920453477,20.167167039136192,3.5416666666666665,0.27730980602723915,6.416666666666667,14.333333333333334,1.875,7,2,18.333333333333332,2.0,3.5,58.13455843576408,0,0,0,0
8432,2022-07-28,21,QC,Small Business,Referral,Standard,Annual,40,Active,,27.333333333333332,9.253279872877352,21,9.958333333333334,4.1960557739347335,18.630340319793618,7.652247218055439,18.408773424972164,3.25,0.31994006214238835,7.208333333333333,15.375,2.0,6,2,36.666666666666664,1.0,4.0,12.577308766388631,0,0,0,0
8433,2022-03-05,20,NS,Individual,Paid Ads,Basic,Annual,20,Active,,26.916666666666668,11.251730945741741,25,9.708333333333334,3.1688588903052572,16.69857806683535,6.605561001732621,24.036668555817755,3.6666666666666665,0.28719183928331593,6.875,16.666666666666668,2.0,7,1,19.166666666666668,2.0,2.0,23.511210252752797,0,0,0,0
8434,2020-03-28,24,QC,Individual,Paid Ads,Premium,Monthly,70,Active,,27.75,8.315778611353448,33,9.541666666666666,3.243443777257729,20.426028079064743,7.105360860386337,22.008614162165827,4.0,0.24271719949700718,7.166666666666667,13.291666666666666,1.875,6,3,61.25,1.0,3.0,17.816709638794492,0,0,0,0
8435,2022-11-01,73,QC,Enterprise,Sales Team,Premium,Annual,70,Active,,27.875,10.880027573494472,9,11.0,3.134658985682771,22.061274499471534,7.9345638840598305,39.81380825547873,4.041666666666667,0.31755792713423375,7.333333333333333,14.625,2.8333333333333335,9,2,64.16666666666667,1.0,2.0,5.140189633283908,0,0,0,0
8436,2021-07-14,35,NB,Enterprise,Referral,Basic,Annual,20,Active,,32.458333333333336,12.697069729277892,44,10.166666666666666,3.3449074422323637,20.22685880150363,8.074409234668046,21.926456096004006,3.375,0.2659136908524777,7.875,11.583333333333334,3.2916666666666665,8,2,18.333333333333332,,,,0,0,0,0
8437,2021-09-09,59,MB,Individual,Paid Ads,Premium,Monthly,70,Active,,31.0,8.983075874883449,48,9.041666666666666,3.12742659409446,20.645830788617296,8.135128664618804,12.870440209588407,3.3333333333333335,0.3335203074451685,6.291666666666667,16.583333333333332,2.2083333333333335,9,0,70.0,1.0,4.0,49.89234785030622,0,0,0,0
8438,2020-08-17,24,NB,Individual,Referral,Basic,Monthly,20,Active,,30.5,10.270260993254515,44,10.458333333333334,3.9340118550103935,17.991321495686346,9.195165742215107,18.431684028310706,3.75,0.24772099196793065,8.0,15.333333333333334,1.625,8,0,20.0,3.0,2.3333333333333335,40.91046352145984,0,0,0,0
8439,2021-10-26,57,NB,Enterprise,Sales Team,Premium,Monthly,70,Active,,28.5,9.802395448141192,15,8.916666666666666,3.610572237756499,19.06196240159503,7.33605205798496,7.077712041627377,3.7083333333333335,0.31009806208751345,8.125,15.0,1.7083333333333333,7,2,64.16666666666667,2.0,2.5,59.57999165669352,0,0,0,0
8440,2021-07-28,23,QC,Enterprise,Referral,Standard,Annual,40,Active,,28.958333333333332,8.358693296394382,37,9.5,3.4389078144843803,23.15401091675035,9.609064599402595,24.470913395087603,3.0416666666666665,0.25179938606415936,7.375,13.833333333333334,1.875,9,1,38.333333333333336,1.0,2.0,8.299398072471831,0,0,0,0
8441,2021-08-22,39,SK,Small Business,Referral,Basic,Monthly,20,Active,,32.583333333333336,10.902399682665267,41,8.791666666666666,3.623344199549057,19.50086188737117,8.809418171457605,12.248468090609272,3.2916666666666665,0.27669477535794146,8.208333333333334,13.958333333333334,1.4583333333333333,7,3,17.5,4.0,3.75,36.88819606670128,0,0,0,0
8442,2021-08-02,18,MB,Small Business,Paid Ads,Standard,Annual,40,Active,,29.291666666666668,8.217051024317172,39,8.916666666666666,3.269312740791473,20.04158617099654,8.850354194854168,11.46204978435801,3.4583333333333335,0.32407477382059374,7.833333333333333,15.375,1.75,5,0,40.0,,,,0,0,0,0
8443,2020-01-19,21,NS,Individual,Organic,Premium,Annual,70,Active,,28.083333333333332,7.276625272907685,20,9.333333333333334,4.061127137038239,19.40106275053841,7.170262815552208,19.14038384464656,3.6666666666666665,0.24155105858880407,7.416666666666667,15.583333333333334,0.875,6,3,61.25,,,,0,0,0,0
8444,2021-03-18,63,NS,Individual,Sales Team,Standard,Monthly,40,Active,,31.708333333333332,9.38305209762083,18,9.291666666666666,3.4449606127194556,20.959741716066976,8.02544597188966,22.82661831923232,3.8333333333333335,0.3314765697058056,5.958333333333333,14.416666666666666,1.875,7,1,38.333333333333336,,,,0,0,0,0
8445,2021-06-19,66,AB,Small Business,Sales Team,Basic,Monthly,20,Active,,29.291666666666668,9.79564751024288,16,9.833333333333334,3.102126432916154,21.86040881981206,6.94114931998479,17.121515789847983,3.625,0.3064482047297517,7.666666666666667,13.666666666666666,2.0,8,0,20.0,,,,0,0,0,0
8446,2021-06-29,69,QC,Enterprise,Organic,Standard,Monthly,40,Active,,32.458333333333336,10.463099410564839,13,10.208333333333334,4.343702754930223,16.85555303680381,6.5085800579349655,27.95296566897657,3.375,0.28662630766696684,6.916666666666667,14.916666666666666,1.2916666666666667,7,1,38.333333333333336,2.0,2.5,76.99723530339259,0,0,0,0
8447,2021-04-23,67,NS,Individual,Paid Ads,Standard,Annual,40,Active,,28.583333333333332,9.604874969951759,36,8.416666666666666,4.4224394868095995,21.322324610515444,6.441365964458238,19.82296675820427,3.3333333333333335,0.2709744725162221,7.541666666666667,12.958333333333334,1.4583333333333333,7,2,36.666666666666664,,,,0,0,0,0
8448,2021-11-23,60,QC,Enterprise,Organic,Basic,Annual,20,Active,,26.666666666666668,9.751997194183472,43,9.083333333333334,2.9769647026089694,23.336303396581467,7.064904488921063,14.804557486908204,3.625,0.24222843636321445,6.625,13.541666666666666,1.6666666666666667,6,2,18.333333333333332,,,,0,0,0,0
8449,2022-05-21,46,BC,Small Business,Referral,Basic,Annual,20,Active,,28.208333333333332,13.008288884789764,42,9.625,3.0760293434457235,20.47219430838708,7.93214862343954,20.33278418678123,3.5833333333333335,0.3299739143981392,6.541666666666667,16.25,2.875,12,2,18.333333333333332,4.0,3.25,22.102528355756647,0,0,0,0
8450,2020-05-16,38,NB,Individual,Organic,Basic,Monthly,20,Active,,28.875,8.9165820123301,28,8.875,4.035844828317965,21.831858149004244,5.819029938709074,28.79745699948725,3.1666666666666665,0.30710132686312325,7.333333333333333,14.0,2.625,9,2,18.333333333333332,,,,0,0,0,0
8451,2020-12-01,43,QC,Individual,Sales Team,Basic,Annual,20,Active,,28.291666666666668,9.447701200345746,26,8.5,3.563095869312674,20.62944490053423,7.459450881817829,27.36959432897874,3.3333333333333335,0.27419093119692023,6.833333333333333,14.166666666666666,1.7083333333333333,7,2,18.333333333333332,2.0,3.5,14.96353019111443,0,0,0,0
8452,2021-11-21,31,QC,Small Business,Referral,Basic,Annual,20,Active,,28.083333333333332,10.003984713349354,19,8.875,3.603289559856925,19.445385194263775,6.867600771447349,22.99383241322945,3.625,0.35990759282244666,7.916666666666667,14.041666666666666,2.4583333333333335,7,1,19.166666666666668,,,,0,0,0,0
8453,2021-10-07,26,NS,Individual,Sales Team,Standard,Monthly,40,Active,,30.208333333333332,9.282892946128129,18,10.166666666666666,5.130189136836004,19.964055675919507,7.599494401313838,17.794652684086785,3.6666666666666665,0.22348578170772274,7.166666666666667,14.666666666666666,1.875,7,1,38.333333333333336,,,,0,0,0,0
8454,2021-11-18,64,AB,Individual,Organic,Premium,Monthly,70,Active,,29.875,10.682421562304242,33,6.5,2.7662562992324986,20.382955881784092,6.061464642055982,13.411973949020704,3.125,0.2825535602273402,6.0,14.75,1.4166666666666667,6,1,67.08333333333333,,,,0,0,0,0
8455,2021-03-24,29,MB,Enterprise,Sales Team,Basic,Annual,20,Active,,27.583333333333332,9.477280231148075,23,10.083333333333334,3.7522939843417835,20.9883692719805,7.480828881702922,32.34853542538309,3.375,0.22742154317303606,8.166666666666666,14.375,1.6666666666666667,6,1,19.166666666666668,5.0,2.8,17.397206074482483,0,0,0,0
8456,2020-09-11,59,NB,Enterprise,Organic,Premium,Monthly,70,Active,,27.458333333333332,10.59113315227768,29,9.333333333333334,3.509820590815169,18.880885119503258,10.036478697053242,31.9255378483667,3.2916666666666665,0.2616320274532687,7.791666666666667,15.625,2.2083333333333335,8,0,70.0,5.0,2.6,41.50378074069655,0,0,0,0
8457,2021-10-20,68,AB,Small Business,Paid Ads,Standard,Annual,40,Active,,31.25,9.95751846159692,14,9.916666666666666,2.6851713032013866,19.205906236902344,6.758971974072715,20.876592369465858,3.125,0.23273591271122238,7.208333333333333,15.458333333333334,2.375,9,1,38.333333333333336,1.0,4.0,26.604295594967983,0,0,0,0
8458,2021-10-05,73,QC,Individual,Referral,Basic,Monthly,20,Active,,28.666666666666668,12.647964836002416,40,10.541666666666666,3.1204677278542254,22.535823384938386,7.440297386168477,24.16159117573679,3.5833333333333335,0.23726312232635904,7.958333333333333,15.208333333333334,2.0416666666666665,8,2,18.333333333333332,,,,0,0,0,0
8459,2020-08-04,68,BC,Small Business,Sales Team,Premium,Monthly,70,Active,,32.875,7.914282631118085,23,10.5,4.472135954999579,18.97613600487039,9.1895399673538,14.54252716046351,3.6666666666666665,0.24847563229184255,7.375,14.541666666666666,2.625,10,1,67.08333333333333,3.0,2.3333333333333335,9.507758746008891,0,0,0,0
8460,2022-07-01,23,QC,Enterprise,Paid Ads,Premium,Annual,70,Active,,31.125,9.647313210107416,34,9.666666666666666,3.919479409383306,20.00049014002654,6.7936562216501395,13.745899625395529,3.2083333333333335,0.3241889374358752,7.625,14.916666666666666,1.625,5,3,61.25,,,,0,0,0,0
8461,2022-07-17,37,NB,Small Business,Referral,Standard,Monthly,40,Active,,30.25,9.647031532616877,32,9.333333333333334,4.517277620586239,20.950946236609052,7.330425103746273,20.675983109032327,3.5,0.28983332166945636,7.333333333333333,12.458333333333334,1.1666666666666667,7,1,38.333333333333336,2.0,2.0,71.05782207578676,0,0,0,0
8462,2020-05-13,41,SK,Enterprise,Paid Ads,Standard,Annual,40,Active,,29.791666666666668,9.523331380336932,31,9.625,3.965201897376289,19.130790731424877,7.773708420984878,6.7158693932348825,3.4166666666666665,0.304952603911784,6.666666666666667,15.541666666666666,2.0,7,5,31.666666666666668,1.0,2.0,19.009114072472237,0,0,0,0
8463,2020-08-11,44,AB,Enterprise,Referral,Standard,Monthly,40,Active,,29.75,11.975518505612225,34,8.5,3.2836882762607313,20.060332368251142,7.370357454656805,19.39881538850278,3.625,0.26910454315144333,7.75,15.0,1.9583333333333333,9,1,38.333333333333336,1.0,5.0,48.20531487233687,0,0,0,0
8464,2020-11-18,55,NS,Enterprise,Paid Ads,Basic,Annual,20,Active,,29.875,8.1790426781155,10,9.5,3.7763566522797327,21.672695769854375,9.360119385567119,18.63401142478764,3.25,0.27372026381028663,7.791666666666667,14.791666666666666,2.5,7,1,19.166666666666668,,,,0,0,0,0
8465,2021-04-16,25,SK,Small Business,Referral,Basic,Annual,20,Active,,29.0,8.469895538599198,25,8.25,3.779233876813153,19.8464166490526,7.191568362065515,14.315093986661832,3.9166666666666665,0.23843930727438234,7.041666666666667,14.958333333333334,2.125,11,1,19.166666666666668,,,,0,0,0,0
8466,2022-01-07,18,QC,Enterprise,Organic,Premium,Monthly,70,Active,,28.083333333333332,11.912421966227074,25,9.375,4.381904489662199,21.22175726484863,8.523424955882914,18.54933883027443,3.7083333333333335,0.3042646427336143,7.333333333333333,12.916666666666666,2.7916666666666665,7,0,70.0,1.0,5.0,2.384679544820881,0,0,0,0
8467,2022-03-27,71,NB,Individual,Paid Ads,Standard,Annual,40,Active,,27.083333333333332,8.880445869469602,20,9.708333333333334,3.7933484882914708,21.823529152368664,7.699585454309596,34.43109575104489,4.041666666666667,0.24874631469108976,7.25,14.125,3.2083333333333335,8,1,38.333333333333336,1.0,4.0,56.36869307475801,0,0,0,0
8468,2021-06-05,66,ON,Individual,Sales Team,Premium,Monthly,70,Active,,24.375,11.1152558694561,27,10.541666666666666,4.363675820528683,19.78140050294573,7.352710249167656,11.951480195367372,3.4583333333333335,0.27110104709966587,7.625,15.083333333333334,2.0,7,3,61.25,,,,0,0,0,0
8469,2020-04-12,66,MB,Enterprise,Organic,Premium,Monthly,70,Active,,32.125,8.553222123600682,42,9.166666666666666,4.751811248874217,22.28856660575043,7.189221520969535,23.57562018669344,4.208333333333333,0.31095870029825745,8.375,14.458333333333334,2.7083333333333335,9,2,64.16666666666667,2.0,4.5,26.204508671650295,0,0,0,0
8470,2022-07-06,41,BC,Individual,Sales Team,Standard,Monthly,40,Active,,29.375,8.26628826857196,27,9.958333333333334,4.237299864881825,19.16213533754492,6.300558896571853,22.54359587207772,3.4583333333333335,0.3103839418564278,7.958333333333333,14.375,1.4583333333333333,6,1,38.333333333333336,,,,0,0,0,0
8471,2021-08-06,64,NS,Enterprise,Paid Ads,Premium,Monthly,70,Active,,29.375,10.244033258014362,33,10.416666666666666,3.488074922742725,19.937613094900193,7.5469057147631515,19.699906230884388,3.125,0.28264788893826737,7.5,14.375,2.3333333333333335,9,3,61.25,,,,0,0,0,0
8472,2020-05-17,24,NB,Individual,Sales Team,Basic,Annual,20,Active,,25.875,9.15714261489714,30,10.666666666666666,3.726131770484572,18.470957791191765,6.6499281955595695,23.26264925366418,3.9166666666666665,0.3130398081123149,7.833333333333333,15.291666666666666,2.25,8,2,18.333333333333332,2.0,2.0,3.3333951768605257,0,0,0,0
8473,2020-01-11,36,NB,Enterprise,Organic,Premium,Monthly,70,Active,,29.291666666666668,11.622613515364616,51,8.875,4.571295126157879,20.311097219403138,8.124790368140742,19.82575078426399,4.166666666666667,0.23539357213759723,6.791666666666667,14.458333333333334,1.5833333333333333,7,3,61.25,2.0,3.0,20.913189758765427,0,0,1,1
8474,2021-09-28,39,NS,Enterprise,Referral,Basic,Monthly,20,Active,,30.625,10.222789970580866,39,9.958333333333334,2.493106437788995,21.65567885393021,8.343518752621788,14.017415721074292,3.9583333333333335,0.32628247602445853,7.916666666666667,14.583333333333334,2.75,11,0,20.0,2.0,2.0,92.62056589627453,0,0,0,0
8475,2022-09-19,74,QC,Small Business,Referral,Premium,Annual,70,Active,,28.791666666666668,9.921339174450834,39,8.625,3.921096785339531,20.822111809154915,9.83347705284514,15.169021005839337,3.5416666666666665,0.3057264817171454,6.458333333333333,15.666666666666666,2.25,8,1,67.08333333333333,1.0,4.0,32.1064220415285,0,0,0,0
8476,2021-02-28,72,BC,Individual,Organic,Premium,Annual,70,Active,,30.291666666666668,8.083688173893995,52,9.0,3.764825765354655,21.2131773614615,7.115313316422275,25.311618837411142,3.5416666666666665,0.2662467156112385,6.791666666666667,14.166666666666666,2.4166666666666665,7,1,67.08333333333333,1.0,2.0,53.30743067450043,0,0,0,0
8477,2021-10-05,52,NS,Individual,Referral,Standard,Monthly,40,Active,,28.75,11.455964840849619,12,9.541666666666666,3.671028367550749,19.863833964593784,7.760602591024112,27.660849436533216,3.9166666666666665,0.26492946056810707,6.958333333333333,13.875,2.75,9,3,35.0,2.0,4.0,4.942924526032751,0,0,0,0
8478,2020-09-28,47,SK,Enterprise,Organic,Basic,Monthly,20,Active,,26.416666666666668,10.1763436957727,18,9.875,3.698560236914759,18.248173977018563,7.873153046632851,22.69416294314136,3.25,0.26544483898372173,7.958333333333333,15.291666666666666,2.0,7,3,17.5,3.0,4.333333333333333,41.47779548310668,0,0,0,0
8479,2022-05-13,46,BC,Small Business,Referral,Standard,Annual,40,Active,,32.208333333333336,9.618727958323381,27,9.791666666666666,3.889553083376777,20.39928647562181,6.872068515009675,21.33391108362328,4.083333333333333,0.3034651337885437,8.0,13.416666666666666,1.7916666666666667,7,0,40.0,1.0,4.0,16.165159881651206,0,0,0,0
8480,2021-12-18,39,MB,Enterprise,Organic,Standard,Annual,40,Active,,26.833333333333332,10.89741360086905,19,9.416666666666666,3.8097890694398275,24.43147604293787,10.472739769152074,12.665879939743805,3.9166666666666665,0.2627260757388909,8.25,14.875,1.9583333333333333,6,1,38.333333333333336,1.0,3.0,1.751836880038932,0,0,0,0
8481,2022-06-01,28,BC,Individual,Referral,Premium,Annual,70,Active,,29.25,11.109142337654193,21,8.541666666666666,4.252663274647575,18.60860989887471,9.101635998426058,33.589121845457306,3.75,0.25621911473246567,7.166666666666667,14.25,1.375,7,1,67.08333333333333,,,,0,0,0,0
8482,2020-07-31,37,QC,Small Business,Paid Ads,Standard,Annual,40,Active,,25.291666666666668,7.457002350674902,18,9.416666666666666,3.71737011605115,19.823816216425193,7.484762254339433,17.803108804126534,3.0,0.3341473993936582,7.958333333333333,14.166666666666666,2.25,8,0,40.0,2.0,3.0,14.747553091328621,0,0,0,0
8483,2020-11-05,46,QC,Small Business,Sales Team,Standard,Annual,40,Active,,25.083333333333332,9.504766157572995,22,9.333333333333334,4.621938861622869,20.114935804275692,7.129598678072026,17.825864151849906,3.75,0.279395843558842,7.75,14.583333333333334,2.2083333333333335,7,1,38.333333333333336,2.0,3.5,8.110723529108178,0,0,0,0
8484,2020-10-15,68,NB,Enterprise,Referral,Premium,Annual,70,Active,,28.875,11.16014843286048,21,9.75,3.721266731498365,17.630144708523115,8.884242114155445,24.599141083515185,3.9166666666666665,0.2331578855864425,7.375,13.916666666666666,1.8333333333333333,9,1,67.08333333333333,1.0,4.0,4.5160781425541385,0,0,0,0
8485,2021-08-16,58,MB,Enterprise,Organic,Standard,Monthly,40,Active,,30.041666666666668,9.443098085335944,19,9.291666666666666,4.876555864690702,17.752070749445597,8.633441780074694,10.908875573284863,4.291666666666667,0.33771520205725175,8.0,13.958333333333334,1.7916666666666667,8,1,38.333333333333336,,,,0,0,0,0
8486,2021-03-25,59,MB,Individual,Paid Ads,Standard,Monthly,40,Active,,29.541666666666668,10.388033109499506,25,8.916666666666666,4.1169497643666775,20.108880018457576,7.553822132661221,28.50199934460388,3.625,0.3254218551669716,7.416666666666667,16.5,2.4583333333333335,9,0,40.0,,,,0,0,0,0
8487,2022-05-10,51,BC,Enterprise,Organic,Premium,Annual,70,Active,,33.125,10.563729990128857,32,11.291666666666666,4.133418068322659,21.03601648288101,9.459358621155582,14.530546651285128,3.25,0.2853391757325755,6.583333333333333,16.333333333333332,2.875,9,0,70.0,,,,0,0,0,0
8488,2022-02-01,18,BC,Small Business,Sales Team,Standard,Monthly,40,Active,,31.958333333333332,12.81805508772232,22,8.791666666666666,3.8783587594066984,18.125223180306946,8.11402376856689,7.873989448161771,3.9583333333333335,0.2654676069151774,7.541666666666667,14.375,2.0833333333333335,5,0,40.0,,,,0,0,0,0
8489,2020-03-06,48,QC,Individual,Organic,Premium,Monthly,70,Active,,24.458333333333332,11.462525583553704,30,9.0,3.575277429186744,19.07446282251397,9.566702529180384,15.430625107088634,3.0833333333333335,0.2959619644490578,8.333333333333334,15.0,2.0833333333333335,8,1,67.08333333333333,,,,0,0,0,0
